_time,_control,_left_pos,_right_pos,_left_vel,_right_vel
5.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.008726645,0.008726645,1.035067,1.032739
14.0,0.0,0.008726645,0.008726645,1.035067,1.032739
22.0,0.0,0.03494467,0.03494467,4.359509,4.362778
30.0,0.0,0.05687567,0.05251235,7.150284,6.600262
38.0,0.0,0.07006134,0.0700423,8.78153,8.773806
38.0,0.0,0.07006134,0.0700423,8.78153,8.773806
46.0,0.0,0.08320885,0.08320875,10.596,10.60685
53.0,0.0,0.09199286,0.08762953,11.48963,10.9425
62.0,0.0,0.09639451,0.09201214,11.75666,11.2154
62.0,0.0,0.09639451,0.09201214,11.75666,11.2154
70.0,0.0,0.09205038,0.08766795,11.45086,10.90558
78.0,0.0,0.09203143,0.08764898,11.34594,10.81235
86.0,0.0,0.08766803,0.08764891,10.92059,10.90558
86.0,0.0,0.08766803,0.08764891,10.92059,10.90558
94.0,0.0,0.09201231,0.09201222,11.26365,11.27058
102.0,0.0,0.09203127,0.08330462,11.85993,10.73875
110.0,0.0,0.09203135,0.09199327,11.27058,11.27058
110.0,0.0,0.09203135,0.09199327,11.27058,11.27058
118.0,0.0,0.09203135,0.09203118,11.21677,11.21677
126.0,0.0,0.09203135,0.09203135,11.35437,11.35297
134.0,0.0,0.08330471,0.07894138,10.89541,10.32468
134.0,0.0,0.08330471,0.07894138,10.89541,10.32468
142.0,0.0,0.1007199,0.09633757,11.99145,11.46734
150.0,0.0,0.08334262,0.08332349,10.88539,10.88825
158.0,0.0,0.09199344,0.09199336,11.20442,11.20306
158.0,0.0,0.09199344,0.09199336,11.20442,11.20306
166.0,0.0,0.09639451,0.09203118,11.77974,11.2443
174.0,0.0,0.09641371,0.08766803,11.7222,10.65655
182.0,0.0,0.08768715,0.08764898,11.18227,11.18227
182.0,0.0,0.08768715,0.08764898,11.18227,11.18227
190.0,0.0,0.0920124,0.09201222,11.07576,11.07576
198.0,0.0,0.08330462,0.08330462,10.83135,10.83276
206.0,0.0,0.0963566,0.09199327,11.81308,11.27335
206.0,0.0,0.0963566,0.09199327,11.81308,11.27335
214.0,0.0,0.09641355,0.09203118,11.56126,11.0384
222.0,0.0,0.08768714,0.08766803,11.14799,11.14657
230.0,0.0,0.08764907,0.08328567,11.35543,10.78906
230.0,0.0,0.08764907,0.08328567,11.35543,10.78906
238.0,0.0,0.09637555,0.09635652,11.52378,11.5224
246.0,0.0,0.08768699,0.08332358,11.46734,10.89541
254.0,0.0,0.0920124,0.09199336,11.09723,11.09454
254.0,0.0,0.0920124,0.09199336,11.09723,11.09454
262.0,0.0,0.09203127,0.08766786,11.50984,10.96175
270.0,0.0,0.08766803,0.08764898,11.31274,11.31421
278.0,0.0,0.09637564,0.08764891,11.59617,10.54198
278.0,0.0,0.09637564,0.08764891,11.59617,10.54198
286.0,0.0,0.0920503,0.09201222,11.04639,11.04639
294.0,0.0,0.08766811,0.09203127,11.2864,11.85072
302.0,0.0,0.09201231,0.08766803,11.59871,11.04499
302.0,0.0,0.09201231,0.08766803,11.59871,11.04499
310.0,0.0,0.0963946,0.09201231,11.39925,10.8824
318.0,0.0,0.08768707,0.08766795,11.25728,11.25583
326.0,0.0,0.08764907,0.08328567,11.37319,10.80734
326.0,0.0,0.08764907,0.08328567,11.37319,10.80734
334.0,0.0,0.09637555,0.09635652,11.36148,11.36148
342.0,0.0,0.08768699,0.0876869,11.00876,11.00599
350.0,0.0,0.0920124,0.08764907,11.77307,11.21389
350.0,0.0,0.0920124,0.08764907,11.77307,11.21389
358.0,0.0,0.0963946,0.09201222,11.32261,10.80922
366.0,0.0,0.08768707,0.08766795,11.32008,11.31714
374.0,0.0,0.0920124,0.08764898,11.73988,11.18084
374.0,0.0,0.0920124,0.08764898,11.73988,11.18084
382.0,0.0,0.08766795,0.08764891,10.75903,10.75903
390.0,0.0,0.09201231,0.08764891,11.72936,11.17225
398.0,0.0,0.0963946,0.09201222,11.45639,10.93695
398.0,0.0,0.0963946,0.09201222,11.45639,10.93695
407.0,0.0,0.0920504,0.0963946,10.85532,11.37224
414.0,0.0,0.08766811,0.07896042,11.98715,10.78547
422.0,0.0,0.08764898,0.09197433,10.90558,11.45086
422.0,0.0,0.08764898,0.09197433,10.90558,11.45086
430.0,0.0,0.1007389,0.0920311,11.71294,10.69692
438.0,0.0,0.0833427,0.08330471,11.35971,11.35971
446.0,0.0,0.09635676,0.09199327,11.53486,11.0079
446.0,0.0,0.09635676,0.09199327,11.53486,11.0079
454.0,0.0,0.0876869,0.09203118,10.84999,11.39391
462.0,0.0,0.0920124,0.08766803,11.41804,10.87568
470.0,0.0,0.09203127,0.08764898,11.62667,11.07021
470.0,0.0,0.09203127,0.08764898,11.62667,11.07021
478.0,0.0,0.09203135,0.08764891,11.35297,10.81369
486.0,0.0,0.08766803,0.08764891,11.17941,11.17798
494.0,0.0,0.09201231,0.08764891,11.59724,11.04779
494.0,0.0,0.09201231,0.08764891,11.59724,11.04779
502.0,0.0,0.09203127,0.09637555,11.09857,11.62426
510.0,0.0,0.09203135,0.08768699,11.58112,11.03103
518.0,0.0,0.09203135,0.08328574,11.56796,10.46493
518.0,0.0,0.09203135,0.08328574,11.56796,10.46493
526.0,0.0,0.09639467,0.1007198,11.17759,11.68702
534.0,0.0,0.08332375,0.08334262,11.23653,11.23501
542.0,0.0,0.09199336,0.08763012,11.31651,10.77763
542.0,0.0,0.09199336,0.08763012,11.31651,10.77763
550.0,0.0,0.09203118,0.09201214,11.22914,11.23189
558.0,0.0,0.09203135,0.09203127,11.53011,11.52721
566.0,0.0,0.09203135,0.08330471,11.64292,10.53541
566.0,0.0,0.09203135,0.08330471,11.64292,10.53541
574.0,0.0,0.09203135,0.09199327,11.18801,11.18801
582.0,0.0,0.09203135,0.09203118,11.27751,11.2789
590.0,0.0,0.09203135,0.09203135,11.47955,11.47812
590.0,0.0,0.09203135,0.09203135,11.47955,11.47812
598.0,0.0,0.09639467,0.08766803,11.67657,10.61507
606.0,0.0,0.08332375,0.08328567,11.27167,11.2732
614.0,0.0,0.08763004,0.0919932,10.90694,11.45229
614.0,0.0,0.08763004,0.0919932,10.90694,11.45229
630.0,0.0,0.08770602,0.07894138,11.77844,10.59345
630.0,0.0,0.08770602,0.07894138,11.77844,10.59345
638.0,0.0,0.09637581,0.09197424,11.53763,11.01452
638.0,0.0,0.09637581,0.09197424,11.53763,11.01452
646.0,0.0,0.08768699,0.08766777,11.30395,11.30541
654.0,0.0,0.08764907,0.09201231,11.03382,11.58697
662.0,0.0,0.09637555,0.08766795,11.87299,10.7963
662.0,0.0,0.09637555,0.08766795,11.87299,10.7963
670.0,0.0,0.0920503,0.09201231,10.86047,10.8579
677.0,0.0,0.08766811,0.08330462,11.7705,11.1865
686.0,0.0,0.09637564,0.0963566,11.3467,11.34268
686.0,0.0,0.09637564,0.0963566,11.3467,11.34268
694.0,0.0,0.08768699,0.09205023,10.92606,11.47524
702.0,0.0,0.08764907,0.08330479,11.43878,10.8512
710.0,0.0,0.09637555,0.08762995,11.88769,10.81771
710.0,0.0,0.09637555,0.08762995,11.88769,10.81771
718.0,0.0,0.0920503,0.09201214,11.29976,11.30395
726.0,0.0,0.08766811,0.08766795,10.84999,10.85134
734.0,0.0,0.09637564,0.09201231,11.81308,11.27335
734.0,0.0,0.09637564,0.09201231,11.81308,11.27335
742.0,0.0,0.0920503,0.09203127,11.01717,11.01849
750.0,0.0,0.08766811,0.08766803,11.51425,11.50665
758.0,0.0,0.09201231,0.08764898,11.23052,10.70098
758.0,0.0,0.09201231,0.08764898,11.23052,10.70098
766.0,0.0,0.0963946,0.09201222,11.83347,11.29837
774.0,0.0,0.08768707,0.08330462,11.46885,10.89397
782.0,0.0,0.0920124,0.0963566,10.99601,11.51963
782.0,0.0,0.0920124,0.0963566,10.99601,11.51963
790.0,0.0,0.09203127,0.09205023,11.12687,11.12822
798.0,0.0,0.09203135,0.08330479,12.01072,10.86399
806.0,0.0,0.09203135,0.08762995,11.31092,10.77231
806.0,0.0,0.09203135,0.08762995,11.31092,10.77231
814.0,0.0,0.09203135,0.09201214,11.08514,11.08648
822.0,0.0,0.08766803,0.09203127,11.18371,11.74289
830.0,0.0,0.08764898,0.08330471,11.391,10.82145
830.0,0.0,0.08764898,0.08330471,11.391,10.82145
838.0,0.0,0.09637555,0.09199327,11.5752,11.04772
846.0,0.0,0.08768699,0.08766786,11.50059,11.50362
854.0,0.0,0.09637571,0.09201231,11.66239,11.13093
854.0,0.0,0.09637571,0.09201231,11.66239,11.13093
862.0,0.0,0.09641363,0.09203127,11.32128,10.80795
870.0,0.0,0.08332383,0.08766803,10.78485,11.34952
878.0,0.0,0.08763004,0.08764898,11.33331,11.33478
878.0,0.0,0.08763004,0.08764898,11.33331,11.33478
886.0,0.0,0.09637547,0.09201222,11.62566,11.09588
894.0,0.0,0.0920503,0.08330462,11.88608,10.75547
902.0,0.0,0.09203143,0.09199327,10.87078,10.87078
902.0,0.0,0.09203143,0.09199327,10.87078,10.87078
910.0,0.0,0.08766803,0.08766786,11.14799,11.14657
918.0,0.0,0.09201231,0.08764898,11.85686,11.29517
926.0,0.0,0.09203127,0.09201222,11.17436,11.17164
926.0,0.0,0.09203127,0.09201222,11.17436,11.17164
934.0,0.0,0.09639467,0.0963946,11.41145,11.41416
942.0,0.0,0.0920504,0.08768707,11.59431,11.0422
950.0,0.0,0.08766811,0.08328574,11.25148,10.68753
950.0,0.0,0.08766811,0.08328574,11.25148,10.68753
958.0,0.0,0.09637564,0.09635652,11.37359,11.37494
966.0,0.0,0.08768699,0.08332358,11.35691,10.78625
974.0,0.0,0.08764907,0.08763004,11.21965,11.2211
974.0,0.0,0.08764907,0.08763004,11.21965,11.2211
982.0,0.0,0.09637555,0.09637547,11.12835,11.12964
990.0,0.0,0.08768699,0.08332365,12.06504,11.46179
998.0,0.0,0.09637571,0.09199336,11.4948,10.96969
998.0,0.0,0.09637571,0.09199336,11.4948,10.96969
1006.0,0.0,0.0920503,0.09203118,10.8489,10.85147
1014.0,0.0,0.08330479,0.08330471,11.42861,11.42861
1022.0,0.0,0.09199327,0.08762995,11.49107,10.94388
1022.0,0.0,0.09199327,0.08762995,11.49107,10.94388
1030.0,0.0,0.09639451,0.09637547,11.25491,11.25359
1038.0,0.0,0.09205038,0.08768698,11.71137,11.15369
1046.0,0.0,0.08766811,0.08328574,11.266,10.70409
1046.0,0.0,0.08766811,0.08328574,11.266,10.70409
1054.0,0.0,0.09637564,0.09635652,11.21808,11.21677
1062.0,0.0,0.08332366,0.08332358,11.13093,11.13093
1070.0,0.0,0.09635668,0.09199336,11.41416,10.89534
1070.0,0.0,0.09635668,0.09199336,11.41416,10.89534
1078.0,0.0,0.09205023,0.09203118,11.40525,11.40667
1086.0,0.0,0.09203143,0.08766803,11.77609,11.21389
1094.0,0.0,0.08766803,0.08328567,11.08146,10.52738
1094.0,0.0,0.08766803,0.08328567,11.08146,10.52738
1102.0,0.0,0.09637564,0.0919932,11.68226,11.15125
1110.0,0.0,0.08768699,0.09203118,11.07161,11.62372
1118.0,0.0,0.0920124,0.08766803,11.60605,11.05338
1118.0,0.0,0.0920124,0.08766803,11.60605,11.05338
1126.0,0.0,0.0963946,0.09637564,11.22595,11.22858
1134.0,0.0,0.08332375,0.07896033,11.28087,10.68569
1142.0,0.0,0.09199336,0.09197433,11.35015,11.34875
1142.0,0.0,0.09199336,0.09197433,11.35015,11.34875
1151.0,0.0,0.1007578,0.09639442,11.5698,11.06804
1158.0,0.0,0.08334278,0.08332375,11.24873,11.2472
1166.0,0.0,0.09199344,0.08763004,11.68598,11.13235
1166.0,0.0,0.09199344,0.08763004,11.68598,11.13235
1174.0,0.0,0.1007578,0.09201214,11.52727,10.5249
1182.0,0.0,0.08334278,0.08330462,10.98928,10.98637
1190.0,0.0,0.09199344,0.09199327,11.51996,11.51996
1190.0,0.0,0.09199344,0.09199327,11.51996,11.51996
1198.0,0.0,0.09203118,0.09203118,11.19895,11.20032
1206.0,0.0,0.09203135,0.08766803,11.62962,11.07583
1214.0,0.0,0.09203135,0.09201231,11.49251,11.48963
1214.0,0.0,0.09203135,0.09201231,11.49251,11.48963
1222.0,0.0,0.09203135,0.09203127,10.95002,10.95395
1230.0,0.0,0.08766803,0.07894138,11.74673,10.57063
1238.0,0.0,0.09201231,0.09197424,11.46089,11.46232
1238.0,0.0,0.09201231,0.09197424,11.46089,11.46232
1246.0,0.0,0.1007579,0.09639442,11.53655,11.03369
1258.0,0.0,0.08334278,0.08332375,11.12794,7.0424
1263.0,0.0,0.1050834,0.10072,11.70184,21.6332
1263.0,0.0,0.1050834,0.10072,11.70184,21.6332
1270.0,0.0,0.074635,0.07461596,10.8461,10.85721
1278.0,0.0,0.08759212,0.06577542,11.02128,8.27118
1285.0,0.0,0.08764866,0.07010017,11.14941,8.919531
1285.0,0.0,0.08764866,0.07010017,11.14941,8.919531
1294.0,0.0,0.09201222,0.09193565,10.90312,10.90052
1302.0,0.0,0.09203127,0.09203094,11.28585,11.28307
1310.0,0.0,0.09203135,0.09203135,11.49539,11.49972
1310.0,0.0,0.09203135,0.09203135,11.49539,11.49972
1318.0,0.0,0.09203135,0.09203135,11.49395,11.49395
1326.0,0.0,0.08766803,0.08766803,10.99766,10.99628
1334.0,0.0,0.09637564,0.08764898,11.88328,10.80432
1334.0,0.0,0.09637564,0.08764898,11.88328,10.80432
1342.0,0.0,0.0920503,0.09201222,11.12957,11.12957
1350.0,0.0,0.08766811,0.08766795,11.54318,11.54624
1358.0,0.0,0.09201231,0.08764898,11.26919,10.73124
1358.0,0.0,0.09201231,0.08764898,11.26919,10.73124
1366.0,0.0,0.09203127,0.08764891,11.36705,10.82576
1374.0,0.0,0.09203135,0.09201222,11.27335,11.27196
1382.0,0.0,0.08766803,0.08766795,11.24278,11.24568
1382.0,0.0,0.08766803,0.08766795,11.24278,11.24568
1390.0,0.0,0.09637564,0.09201231,11.70648,11.173
1398.0,0.0,0.08768699,0.08330462,11.47186,10.89827
1406.0,0.0,0.08764907,0.09199327,10.80298,11.34313
1406.0,0.0,0.08764907,0.09199327,10.80298,11.34313
1414.0,0.0,0.09637555,0.09203118,11.66664,11.13498
1422.0,0.0,0.0920503,0.08330471,11.77609,10.65593
1430.0,0.0,0.09203143,0.09199327,11.18801,11.18664
1430.0,0.0,0.09203143,0.09199327,11.18801,11.18664
1438.0,0.0,0.09203135,0.09203118,11.09185,11.09454
1446.0,0.0,0.08766803,0.08766803,11.54318,11.54166
1454.0,0.0,0.09201231,0.08764898,11.16075,10.62929
1454.0,0.0,0.09201231,0.08764898,11.16075,10.62929
1462.0,0.0,0.09203127,0.09201222,11.61488,11.61635
1470.0,0.0,0.09639467,0.09203127,11.68084,11.14718
1478.0,0.0,0.08332375,0.08330471,10.80031,10.80171
1478.0,0.0,0.08332375,0.08330471,10.80031,10.80171
